"","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"79",66,2019,-1.1214250964358,0.877791579369898,0.0569542006612011,0.0668461811446539,0.755595330859247,-0.992233750630537,-0.398110467414676,2.7628815739273,-0.949836131246169,0.13412457474322,-0.70360157760461,-0.112064874568216,-0.352780716197227,1.72667885270664,-2.01987166048159
"80",87,2018,1.65865052734495,0.0361855680735351,0.183000878513596,-0.376521346855602,-0.508464782646716,0.691576220653614,-0.428094188400303,-0.572210019203966,-0.208909454912156,1.42455110531294,1.67542184869247,0.165959051858192,-0.352780716197227,-1.11244689159946,1.59204296632118
"81",88,2019,1.68066196417618,0.0963261988928898,0.378235018804236,-0.321953035717109,-0.483183580376597,0.998623921299547,-0.416850293030693,-0.553452473685792,-0.283002122545557,1.55359375836991,2.02823086878623,0.265208653154725,-0.38857482575927,-1.11244689159946,1.68997108090088
"83",67,2019,-1.35633347418847,-0.406370525486207,1.50654532848064,-0.403805502424848,-1.48179107004631,1.79100508425679,-0.488061630371558,-0.613476619343948,-0.475643058392401,0.698686181867471,-0.70360157760461,-0.742944975941975,-2.08571205818832,-0.653097285427108,-1.74446727225435
"84",80,2018,1.15904071193776,-0.969151781911154,0.945935742375611,-0.321953035717109,-0.217730956540344,0.364718990933749,-0.44683401401632,-0.545949455478523,0.220828017361572,0.553513197178378,0.264120969475628,-0.286967533135778,0.144241300831128,0.104085115231631,0.769953824714859
"85",81,2019,1.02924342146057,-1.01013282075793,1.08501066663177,-0.362879269070978,-0.318855765620821,-0.110709706840599,2.13551395587083,-0.560955491893062,0.0281870815147283,0.714816513499592,-0.0489430111014471,-0.417104750432367,-0.206852183341018,0.104085115231631,0.904078836866191
"87",72,2018,-0.733131083936489,0.504699283051242,-0.65286724757895,-0.335595113501732,-0.0913249451897477,1.69195743888714,-0.431842153523507,-0.549700964582157,0.917299093115544,0.327688554328678,-0.70360157760461,-0.696327964263887,-0.598609674229275,-0.13502816927819,-0.573737938258313
"89",68,2018,-0.0243721167401474,0.35130439461266,0.759946643244338,-0.458373813563341,-0.445261776971418,-0.496995523782257,-0.405606397661083,-0.575961528307601,0.546835754948538,-0.833695323184066,-1.18037742793572,-0.515105472568749,0.398852179386302,-1.11244689159946,-1.48409773657962
"90",66,2019,-0.707780843994947,0.621106394115419,-0.991527043649075,-0.431089657994094,-1.11521363712958,-0.7149003435955,-0.420598258153896,-0.568458510100331,0.472743087315136,-0.575610017070123,-0.848989912480604,-0.843945432647316,-0.494539424507303,1.53332504569848,-2.01987166048159
"91",79,2018,1.01343727413371,0.281679723084994,-0.176961042382479,-0.219637452332434,-0.268293361080583,-0.239471645821152,2.51031046819117,-0.440907200576751,-0.401550390759,0.763207508395956,0.788654907495014,0.100657738874373,0.103258677118861,-0.13502816927819,0.629356557883113
"92",79,2019,1.34892976533833,1.40761113399858,-0.408496373357784,-0.431089657994094,-0.0660437429196288,-0.823852753502122,-0.450581979139524,-0.369628527607691,-0.594191326605843,-0.333655042588302,0.97201611589747,0.468423237632316,1.32172796225227,-0.13502816927819,0.629356557883113
"95",71,2019,0.250334506099991,1.06496872023364,-0.00753334932120893,-0.137784985624695,0.123565274106266,-0.457376465634395,2.88510698051151,-0.467167764302194,0.0578241485680888,-0.462697695645273,-0.0489430111014471,-0.0595936211587575,0.530861619753514,0.494924341590943,-0.783391710583977
"97",73,2018,0.868292186689706,0.509352299386955,-0.602916129705849,5.60552976170169,-1.05201063145428,-0.615852698225845,2.88510698051151,-0.238325708980476,-0.949836131246169,-0.333655042588302,0.116121789407795,-0.297088630234319,-0.667058196488228,-0.13502816927819,-0.374765822209965
"98",75,2019,1.33385912128069,0.803037000082594,-1.00054300105487,5.60552976170169,-0.647511395132371,-0.338519291190808,-0.450581979139524,-0.238325708980476,-0.609009860132523,-0.220742721163451,1.05567897376476,-0.174410810672971,-0.598609674229275,-0.13502816927819,-0.00620687947820712
"100",80,2018,1.18721332522647,0.407049458229399,-1.11009490002098,-0.32877407460942,-0.0913249451897477,-0.120614471377565,-0.409354362784286,-0.575961528307601,-0.238546521965517,0.892250161452928,0.460945663575923,-0.297088630234319,-0.494539424507303,0.712817894302602,0.769953824714859
"101",83,2019,1.49422224496272,0.602469865312936,-0.62782273392688,-0.253742646793992,-0.394699372431179,-0.209757352210255,-0.450581979139524,-0.572210019203966,-0.549735726025802,1.0212928145099,1.64859181488145,0.133222182348957,-0.701025478392448,0.712817894302602,1.15437269572658
"103",69,2018,0.143852503739441,0.2167539973043,-1.16582979399585,-0.403805502424848,-1.11521363712958,-0.546519346467085,-0.409354362784286,-0.557203982789427,-0.594191326605843,-0.817564991551945,-0.338950442039972,-0.456523553445375,-0.0166150413878237,-0.319326317381433,-1.23774187683341
"104",69,2019,-0.990718421232603,0.500046540533658,-1.67753136444885,4.92342587247053,-1.21633844621005,-0.110709706840599,-0.405606397661083,-0.613476619343948,-0.0755426531720337,-0.88208631808043,-0.571363722810607,-0.544151567731266,-0.768478290843645,-0.319326317381433,-1.23774187683341
"106",71,2018,-0.0161074200807838,0.342017456871333,-1.23168129076526,-0.315131996824797,-0.723355001942729,1.57310026444355,-0.405606397661083,-0.560955491893062,0.161553883254851,0.0857335798468561,-0.338950442039972,-0.337388342957942,-0.280401067491587,0.607250883692695,-0.783391710583977
"107",66,2019,-0.591177524000425,1.42172055874482,-0.858326301406182,-0.424268619101783,-0.533745984916835,-0.7149003435955,-0.44683401401632,2.01257975320035,-1.06838439945961,-0.753043665023459,-0.338950442039972,-0.184736318602758,-0.768478290843645,0.0285099185968591,-2.01987166048159
"108",80,2018,1.439128062782,0.263123847091576,-0.440315166576753,-0.335595113501732,0.275252487726981,-0.744614637206397,2.88510698051151,-0.545949455478523,-0.831287863032727,0.714816513499592,0.398282721689202,-0.256493173006452,-0.667058196488228,-0.532130609394434,0.769953824714859
"110",74,2019,1.41091443921259,0.434936992813573,-0.0656995309893349,-0.396984463532536,-0.0913249451897477,-0.189947823136324,-0.443086048893117,0.887127022109939,-0.283002122545557,-0.0271787415779936,0.398282721689202,-0.668144189284458,-0.598609674229275,-0.653097285427108,-0.185797629811158
"113",77,2018,0.124551885971235,0.779689985605753,-0.858326301406182,-0.376521346855602,-0.318855765620821,0.235957051953196,-0.439338083769914,-0.557203982789427,-0.0607241196453534,-0.0755697364743584,0.0359676164827333,-0.195043161435014,-0.564114031299547,0.763355998124743,0.327118419748069
